timestamp,site,T_amb,HR,LF,P_mesuree,P_ref,delta_P,T_norm,I_ineff_ref,cluster_fcm,u_nominal,u_moderate,u_critical
2024-01-04 03:00:00,Site_1,39.04,55.64,0.4252,81.03,50.0,0.6206,0.6345,0.6163,2,0.03550034323127538,0.11436269988236154,0.850136956886363
2024-01-08 00:00:00,Site_1,20.64,47.26,0.9006,42.31,50.0,-0.1537,0.0214,0.0274,0,0.9091609773153159,0.06710276680042374,0.02373625588426044
2024-02-20 00:00:00,Site_1,17.62,47.01,0.8399,38.0,50.0,-0.24,0.0,0.032,0,0.8387970731354055,0.11649079824453175,0.04471212862006281
2024-01-16 06:00:00,Site_1,29.71,55.92,0.7267,54.16,50.0,0.0832,0.3236,0.2054,1,0.3369628742342182,0.5979270930747995,0.06511003269098224
2024-01-03 21:00:00,Site_1,31.4,63.37,0.6949,58.08,50.0,0.1615,0.38,0.2667,1,0.08314598527078058,0.8750718638327077,0.041782150896511716
2024-01-03 06:00:00,Site_1,33.16,59.89,0.7016,63.67,50.0,0.2735,0.4385,0.3362,1,0.02064137643520279,0.9523938717025004,0.026964751862296816
2024-01-26 03:00:00,Site_1,33.42,67.55,0.8073,57.45,50.0,0.1491,0.4474,0.2622,1,0.08588930357316385,0.8720819136699612,0.042028782756874945
2024-01-28 09:00:00,Site_1,29.04,73.12,0.7299,64.46,50.0,0.2893,0.3014,0.2897,1,0.1695567898579668,0.7347655675818577,0.0956776425601754
2024-01-07 18:00:00,Site_1,38.0,53.39,0.6505,53.41,50.0,0.0683,0.6001,0.3106,1,0.11174980966272825,0.7390871062230878,0.14916308411418394
2024-01-13 12:00:00,Site_1,43.02,56.81,0.6265,70.66,50.0,0.4133,0.7672,0.5292,2,0.023425433666500184,0.11746989549896586,0.859104670834534
2024-01-25 21:00:00,Site_1,31.02,58.47,0.8263,66.99,50.0,0.3397,0.3673,0.3162,1,0.14558404275404052,0.741199536339884,0.11321642090607549
2024-01-17 09:00:00,Site_1,37.36,63.58,0.4372,83.17,50.0,0.6634,0.5788,0.6136,2,0.05532504971720557,0.16795438399260257,0.7767205662901918
2024-02-07 12:00:00,Site_1,20.68,44.61,0.8875,50.32,50.0,0.0064,0.0228,0.0333,0,0.9399042173582034,0.045606276020287335,0.014489506621509352
2024-01-29 00:00:00,Site_1,26.0,72.06,0.85,57.33,50.0,0.1467,0.2,0.166,0,0.6894430809333938,0.26062358282711084,0.04993333623949543
2024-01-27 21:00:00,Site_1,33.22,75.8,0.552,62.61,50.0,0.2522,0.4408,0.3574,1,0.08023225861546117,0.7609407758392209,0.15882696554531797
2024-01-16 00:00:00,Site_1,26.08,65.13,0.7764,51.44,50.0,0.0288,0.2028,0.1286,0,0.8335180538281154,0.1385127073434962,0.027969238828388455
2024-01-21 09:00:00,Site_1,20.72,43.0,0.7756,40.53,50.0,-0.1893,0.0239,0.0532,0,0.8532026299167952,0.10780255458389369,0.038994815499311074
2024-02-12 00:00:00,Site_1,20.7,58.67,0.9807,46.14,50.0,-0.0772,0.0233,0.012,0,0.9154041392064131,0.06281621391980911,0.02177964687377768
2024-01-08 09:00:00,Site_1,27.9,45.35,0.9069,47.0,50.0,-0.0601,0.2634,0.1108,0,0.8704495235234351,0.1049483007916537,0.024602175684911323
2024-01-03 15:00:00,Site_1,44.27,44.23,0.5551,75.62,50.0,0.5123,0.8091,0.6027,2,0.008518775833320062,0.032415407311950785,0.9590658168547291
2024-01-17 15:00:00,Site_1,43.72,32.61,0.5345,78.57,50.0,0.5713,0.7907,0.6269,2,0.01113263614300775,0.03932870231886,0.9495386615381323
2024-01-06 00:00:00,Site_1,33.49,47.62,0.6632,61.71,50.0,0.2341,0.4495,0.33,1,0.01696909317425124,0.960830298966745,0.02220060785900373
2024-02-12 03:00:00,Site_1,40.2,61.59,0.85,65.47,50.0,0.3094,0.6732,0.4048,1,0.09936322276703884,0.6202744387443155,0.2803623384886457
2024-02-26 03:00:00,Site_1,19.76,45.46,0.8665,48.09,50.0,-0.0383,0.0,0.0267,0,0.9301726197568096,0.052341931957973015,0.017485448285217368
2024-02-01 15:00:00,Site_1,32.79,59.56,0.7079,66.35,50.0,0.3271,0.4262,0.3548,1,0.05169624618613795,0.8678286585044324,0.08047509530942977
2024-02-24 15:00:00,Site_1,18.48,49.13,0.8619,44.99,50.0,-0.1002,0.0,0.0276,0,0.9199492549287412,0.059461743693871714,0.0205890013773871
2024-01-15 03:00:00,Site_1,36.0,52.36,0.7195,55.72,50.0,0.1143,0.5334,0.2943,1,0.059941594918624164,0.8834199128143765,0.05663849226699928
2024-02-03 18:00:00,Site_1,37.86,71.43,0.7035,58.58,50.0,0.1716,0.5954,0.3449,1,0.05046441912823402,0.854947271859731,0.09458830901203509
2024-01-12 06:00:00,Site_1,46.26,41.73,0.5733,78.16,50.0,0.5631,0.8752,0.6451,2,0.025647442380575036,0.08503336577706294,0.8893191918423619
2024-01-28 09:00:00,Site_1,24.33,60.73,0.943,45.88,50.0,-0.0823,0.1442,0.0619,0,0.9645312630995299,0.02742986829586225,0.008038868604607903
2024-01-29 12:00:00,Site_1,34.84,58.28,0.6606,62.17,50.0,0.2434,0.4946,0.3505,1,0.016163694131071677,0.953849851988822,0.029986453880106265
2024-01-18 00:00:00,Site_1,35.01,69.05,0.7353,60.39,50.0,0.2077,0.5005,0.3216,1,0.005070721442908547,0.9889118121846742,0.006017466372417192
2024-02-05 06:00:00,Site_1,30.34,55.27,0.9351,45.43,50.0,-0.0915,0.3448,0.1337,0,0.7108149708345676,0.2328411462576467,0.05634388290778567
2024-02-13 12:00:00,Site_1,21.13,52.23,0.894,50.06,50.0,0.0011,0.0375,0.0348,0,0.9522744423799197,0.03638276279069403,0.011342794829386217
2024-01-30 12:00:00,Site_1,35.57,59.93,0.6932,60.72,50.0,0.2143,0.519,0.3395,1,0.01024044707783648,0.9732198238811666,0.016539729040996994
2024-01-01 12:00:00,Site_1,23.06,47.76,0.8915,45.69,50.0,-0.0861,0.1021,0.0574,0,0.9799159054536813,0.015436189482661539,0.004647905063657203
2024-01-25 09:00:00,Site_1,37.84,56.46,0.4874,74.17,50.0,0.4834,0.5947,0.5282,2,0.027571753315489108,0.12587812898215833,0.8465501177023527
2024-01-02 15:00:00,Site_1,37.59,72.26,0.6996,64.41,50.0,0.2881,0.5862,0.3949,1,0.042244912067151405,0.8053169363664046,0.15243815156644402
2024-02-10 18:00:00,Site_1,29.28,59.92,0.8198,53.67,50.0,0.0733,0.3092,0.1773,0,0.5313414957873434,0.4138889266018309,0.054769577610825765
2024-01-30 00:00:00,Site_1,35.91,65.09,0.765,51.16,50.0,0.0233,0.5302,0.243,1,0.17853827440686204,0.7233609358601253,0.09810078973301271
2024-01-10 21:00:00,Site_1,43.66,58.86,0.5116,72.82,50.0,0.4564,0.7887,0.5791,2,0.004645075253181268,0.018804932094775618,0.9765499926520431
2024-01-09 09:00:00,Site_1,38.51,61.4,0.7721,64.34,50.0,0.2869,0.6169,0.3906,1,0.06142928699176896,0.7578328852804682,0.18073782772776287
2024-01-16 09:00:00,Site_1,34.96,62.31,0.8328,70.94,50.0,0.4187,0.4986,0.3964,1,0.10712599887581725,0.6651946967542226,0.22767930436996017
2024-02-12 21:00:00,Site_1,34.98,74.99,0.6266,57.91,50.0,0.1582,0.4992,0.3206,1,0.046909597006114086,0.8903772841902361,0.06271311880364985
2024-01-12 15:00:00,Site_1,43.01,39.65,0.6257,62.55,50.0,0.251,0.7671,0.4563,2,0.06758391973148663,0.38797072793658655,0.5444453523319268
2024-01-11 12:00:00,Site_1,33.89,51.1,0.8077,65.38,50.0,0.3076,0.4631,0.339,1,0.06208999861529358,0.8628016996295905,0.07510830175511585
2024-01-13 21:00:00,Site_1,38.92,45.51,0.4363,68.34,50.0,0.3669,0.6308,0.4986,2,0.04028915432078319,0.192693465524788,0.7670173801544288
2024-02-04 12:00:00,Site_1,24.8,52.15,0.7784,46.21,50.0,-0.0758,0.1599,0.1003,0,0.9227273747063715,0.061124958369826836,0.016147666923801703
2024-02-05 12:00:00,Site_1,32.53,60.23,0.8206,46.66,50.0,-0.0668,0.4177,0.1821,0,0.4800362756265786,0.4369325903657771,0.08303113400764432
2024-01-03 12:00:00,Site_1,33.47,70.89,0.734,57.81,50.0,0.1563,0.4492,0.2807,1,0.02820934974161537,0.9531776865704294,0.018612963687955262
2024-02-23 06:00:00,Site_1,20.14,47.86,0.8236,45.55,50.0,-0.0889,0.0047,0.0369,0,0.9156157809533434,0.06295226595358097,0.021431953093075672
2024-02-05 03:00:00,Site_1,26.65,44.17,0.9635,44.61,50.0,-0.1077,0.2216,0.0849,0,0.8937135008177288,0.08286206369881452,0.023424435483456713
2024-01-16 00:00:00,Site_1,27.16,52.15,0.9114,52.79,50.0,0.0557,0.2388,0.1264,0,0.831122629948164,0.140297710935938,0.02857965911589802
2024-01-18 21:00:00,Site_1,32.63,54.73,0.6678,59.94,50.0,0.1988,0.4209,0.3032,1,0.02962236710022483,0.9441300318517362,0.02624760104803899
2024-01-23 15:00:00,Site_1,45.57,58.31,0.4873,83.84,50.0,0.6769,0.8524,0.7055,2,0.0374109902921465,0.10774597962186067,0.8548430300859927
2024-01-02 15:00:00,Site_1,16.35,53.71,0.9746,44.11,50.0,-0.1178,0.0,0.0051,0,0.8958280584524955,0.07644525562827482,0.027726685919229718
2024-01-26 15:00:00,Site_1,34.85,64.35,0.8036,56.72,50.0,0.1343,0.4951,0.273,1,0.07819365939878092,0.8727852267025911,0.04902111389862811
2024-01-01 15:00:00,Site_1,27.66,56.45,0.654,58.43,50.0,0.1687,0.2554,0.2345,1,0.3094064427411482,0.5974987899717318,0.09309476728711999
2024-01-17 18:00:00,Site_1,43.0,57.82,0.85,52.73,50.0,0.0545,0.7667,0.3229,1,0.17999718148456637,0.5712560813319187,0.24874673718351495
2024-01-20 09:00:00,Site_1,41.5,44.68,0.3231,70.33,50.0,0.4066,0.7168,0.5692,2,0.04304516478297004,0.14475841349207477,0.8121964217249552
2024-01-21 00:00:00,Site_1,20.1,57.23,0.9263,43.43,50.0,-0.1313,0.0034,0.0159,0,0.9077323244520895,0.0679644118913256,0.024303263656584778
2024-01-23 03:00:00,Site_1,39.11,38.62,0.3972,82.68,50.0,0.6537,0.6369,0.6376,2,0.04499713609062318,0.13445735553592048,0.8205455083734562
2024-01-22 15:00:00,Site_1,47.42,46.94,0.444,74.52,50.0,0.4904,0.9141,0.6518,2,0.030700245722420538,0.09600597640250173,0.8732937778750778
2024-02-03 03:00:00,Site_1,31.67,64.44,0.7856,62.26,50.0,0.2451,0.389,0.2893,1,0.0745415984736585,0.8803438193673081,0.04511458215903332
2024-02-06 18:00:00,Site_1,38.16,57.47,0.7175,63.16,50.0,0.2632,0.6052,0.3868,1,0.046158447517188644,0.8077280236500892,0.14611352883272213
2024-01-25 09:00:00,Site_1,25.54,49.82,0.8752,49.88,50.0,-0.0025,0.1847,0.0896,0,0.9724591259274962,0.022298689106126344,0.005242184966377485
2024-01-24 21:00:00,Site_1,27.43,65.35,0.8778,55.09,50.0,0.1018,0.2475,0.1569,0,0.7128183042785191,0.2441657114601457,0.04301598426133515
2024-01-23 06:00:00,Site_1,30.91,68.26,0.7276,58.45,50.0,0.169,0.3636,0.2578,1,0.10759861616711593,0.8481270896313116,0.044274294201572556
2024-01-11 18:00:00,Site_1,30.76,62.13,0.6145,57.98,50.0,0.1596,0.3587,0.2745,1,0.13593813125759516,0.7811992775725657,0.08286259116983916
2024-01-11 00:00:00,Site_1,39.41,41.98,0.408,75.81,50.0,0.5162,0.6472,0.5772,2,0.02344989324848531,0.0856800228919371,0.8908700838595777
2024-01-21 12:00:00,Site_1,27.85,68.0,0.8583,47.67,50.0,-0.0466,0.2618,0.12,0,0.8640676123545171,0.11176518726612028,0.024167200379362676
2024-01-14 06:00:00,Site_1,31.54,48.1,0.9337,51.01,50.0,0.0203,0.3848,0.1571,0,0.5316121758259759,0.39596008811214867,0.07242773606187546
2024-01-03 00:00:00,Site_1,19.95,56.91,0.9165,47.89,50.0,-0.0422,0.0,0.0167,0,0.928424070922796,0.05342384410760878,0.018152084969595184
2024-01-16 15:00:00,Site_1,30.32,52.23,0.6511,61.53,50.0,0.2306,0.3441,0.294,1,0.1071321258408206,0.8179753970696007,0.07489247708957872
2024-01-16 15:00:00,Site_1,43.43,33.26,0.5783,71.98,50.0,0.4396,0.7809,0.5555,2,0.01020333681535219,0.04591387169090144,0.9438827914937463
2024-02-02 18:00:00,Site_1,35.56,51.9,0.7916,59.5,50.0,0.1899,0.5187,0.3087,1,0.037053809725237134,0.9264951407520707,0.03645104952269224
2024-01-12 06:00:00,Site_1,36.19,62.95,0.819,65.98,50.0,0.3197,0.5395,0.3689,1,0.0688348474538717,0.8023585225777389,0.12880662996838937
2024-02-11 03:00:00,Site_1,26.51,56.97,1.0,46.27,50.0,-0.0745,0.2171,0.076,0,0.8814585453741299,0.09232028898696495,0.02622116563890511
2024-01-04 18:00:00,Site_1,36.83,60.29,0.7579,50.0,50.0,0.0,0.5611,0.2448,1,0.19400859405795712,0.6865762746859114,0.11941513125613147
2024-01-07 00:00:00,Site_1,37.88,56.23,0.8017,59.56,50.0,0.1913,0.5959,0.3343,1,0.06923320447657855,0.830413764386087,0.10035303113733451
2024-01-22 00:00:00,Site_1,43.2,47.24,0.5865,86.09,50.0,0.7218,0.7734,0.6782,2,0.04735945925056229,0.13939720479029774,0.8132433359591399
2024-02-20 15:00:00,Site_1,26.49,47.43,0.8261,53.49,50.0,0.0699,0.2164,0.142,0,0.808833974979411,0.16109919872968573,0.030066826290903348
2024-02-06 15:00:00,Site_1,29.44,68.21,0.6459,57.99,50.0,0.1597,0.3148,0.2529,1,0.19800700314391778,0.7203565785062482,0.08163641834983404
2024-01-12 15:00:00,Site_1,22.69,63.53,0.8391,42.81,50.0,-0.1437,0.0896,0.0636,0,0.9332655457230944,0.050547403996357716,0.016187050280547743
2024-02-24 03:00:00,Site_1,26.87,60.35,0.9694,51.04,50.0,0.0208,0.229,0.0956,0,0.8638228938377751,0.10979180609859882,0.026385300063626063
2024-01-11 09:00:00,Site_1,21.93,42.31,0.8771,45.67,50.0,-0.0866,0.0642,0.0471,0,0.9659632089464885,0.025868368563550986,0.008168422489960463
2024-01-06 09:00:00,Site_1,45.18,60.89,0.5165,65.77,50.0,0.3154,0.8392,0.5323,2,0.041877471089841474,0.17173062082901444,0.7863919080811442
2024-01-15 06:00:00,Site_1,40.92,49.35,0.6213,65.01,50.0,0.3001,0.6972,0.4548,2,0.052220755400444706,0.393265362409607,0.5545138821899483
2024-01-26 21:00:00,Site_1,30.73,63.29,0.7219,62.02,50.0,0.2404,0.3577,0.289,1,0.08274549030200902,0.8667895611511681,0.05046494854682295
2024-02-21 18:00:00,Site_1,25.33,47.1,0.8806,47.02,50.0,-0.0597,0.1776,0.0861,0,0.9813123437834043,0.014843970805979366,0.0038436854106163516
2024-01-27 12:00:00,Site_1,30.92,48.3,0.76,60.53,50.0,0.2107,0.3641,0.2702,1,0.09584403406030044,0.8596641242471544,0.04449184169254507
2024-01-23 06:00:00,Site_1,43.52,36.85,0.3124,77.41,50.0,0.5482,0.7839,0.6586,2,0.038226659021629986,0.11177061863491597,0.8500027223434541
2024-02-10 03:00:00,Site_1,37.14,80.0,0.7876,64.04,50.0,0.2808,0.5713,0.3688,1,0.051691865467370715,0.8392913227708879,0.10901681176174141
2024-02-04 18:00:00,Site_1,33.44,72.12,0.7151,61.36,50.0,0.2273,0.4481,0.3161,1,0.004133858491176273,0.9916195642761798,0.004246577232643968
2024-01-14 21:00:00,Site_1,43.35,36.23,0.3884,75.31,50.0,0.5062,0.7783,0.6225,2,0.018570688461209798,0.06181856375679846,0.9196107477819916
2024-01-01 21:00:00,Site_1,44.49,46.26,0.6282,62.19,50.0,0.2438,0.8164,0.4698,2,0.07322852105698659,0.3534676156994746,0.5733038632435389
2024-02-10 06:00:00,Site_1,20.73,57.06,0.918,46.43,50.0,-0.0713,0.0242,0.0249,0,0.9425227891319106,0.043068465694381844,0.014408745173707606
2024-01-14 06:00:00,Site_1,27.72,69.98,0.6716,65.66,50.0,0.3132,0.2572,0.2967,1,0.2153537740931428,0.6495654278089622,0.13508079809789492
2024-02-14 15:00:00,Site_1,22.85,48.17,0.9051,55.6,50.0,0.112,0.0948,0.1026,0,0.8683419514753594,0.10346314587526968,0.028194902649370978
2024-01-09 15:00:00,Site_1,21.42,58.01,0.7942,50.03,50.0,0.0006,0.0473,0.058,0,0.9231923717811297,0.05908128918743057,0.017726339031439796
2024-01-09 00:00:00,Site_1,39.22,57.77,0.6484,64.43,50.0,0.2886,0.6406,0.4244,1,0.05429160390442869,0.5993446113963519,0.3463637846992194
2024-01-08 09:00:00,Site_1,35.04,61.99,0.7939,67.29,50.0,0.3457,0.5014,0.3723,1,0.06560862549992227,0.8097346104933032,0.12465676400677457
2024-02-12 12:00:00,Site_1,20.71,55.44,0.8573,50.35,50.0,0.0069,0.0237,0.04,0,0.9373390268012578,0.04768211820332712,0.014978854995414957
2024-01-28 15:00:00,Site_1,16.53,35.41,0.9512,42.98,50.0,-0.1403,0.0,0.0098,0,0.8956401139635828,0.07650297070187287,0.02785691533454421
2024-01-17 00:00:00,Site_1,38.72,26.68,0.4,66.92,50.0,0.3385,0.6241,0.4907,2,0.05531224806559708,0.24352168061487814,0.7011660713195248
2024-01-19 06:00:00,Site_1,19.05,49.84,0.9191,56.25,50.0,0.1249,0.0,0.0724,0,0.8255468364014255,0.13114685977374907,0.04330630382482534
2024-02-06 03:00:00,Site_1,21.51,60.11,0.8219,43.73,50.0,-0.1254,0.0503,0.0532,0,0.9257788688817584,0.05581048116415796,0.01841064995408363
2024-01-04 15:00:00,Site_1,22.83,60.96,0.8761,55.3,50.0,0.1061,0.0944,0.1056,0,0.876289622773632,0.09766017649270606,0.026050200733662026
2024-01-15 06:00:00,Site_1,23.23,61.61,0.9842,45.68,50.0,-0.0864,0.1077,0.0409,0,0.9373471114266367,0.04754878969169506,0.015104098881668125
2024-01-08 06:00:00,Site_1,35.15,59.18,0.7462,58.75,50.0,0.175,0.5052,0.3063,1,0.017274870068527678,0.9656625042208253,0.017062625710647004
2024-01-02 06:00:00,Site_1,45.55,38.25,0.5234,68.04,50.0,0.3607,0.8517,0.5557,2,0.03114882926873246,0.1237852171618392,0.8450659535694284
2024-01-22 12:00:00,Site_1,46.35,48.21,0.4418,76.09,50.0,0.5217,0.8784,0.6539,2,0.023738860776900083,0.075296807092555,0.9009643321305448
2024-01-23 00:00:00,Site_1,24.05,44.08,0.7866,55.54,50.0,0.1108,0.1351,0.1398,0,0.7901102687482517,0.17072200971129153,0.03916772154045655
2024-01-22 00:00:00,Site_1,23.02,55.85,0.8519,43.9,50.0,-0.1219,0.1006,0.0648,0,0.9549507836762218,0.03441328561121315,0.010635930712565071
2024-02-13 09:00:00,Site_1,18.37,57.45,0.8338,45.29,50.0,-0.0942,0.0,0.0332,0,0.914793523382694,0.06340097722899765,0.02180549938830831
2024-02-17 00:00:00,Site_1,27.49,64.64,1.0,45.86,50.0,-0.0829,0.2496,0.0874,0,0.8451419833928492,0.12109741728894616,0.03376059931820465
2024-02-09 06:00:00,Site_1,36.96,69.82,0.85,55.23,50.0,0.1046,0.5654,0.275,1,0.1409159688299154,0.7564723532809084,0.10261167788917622
2024-01-09 21:00:00,Site_1,39.38,44.19,0.6072,74.95,50.0,0.4989,0.646,0.5292,2,0.02236972922052616,0.1143530435247559,0.863277227254718
2024-01-12 03:00:00,Site_1,41.14,29.02,0.5048,79.1,50.0,0.582,0.7045,0.6075,2,0.01161317945253942,0.04232298665039021,0.9460638338970703
2024-02-10 06:00:00,Site_1,33.92,54.93,0.7161,54.41,50.0,0.0883,0.4641,0.2589,1,0.09469666315592717,0.8526327653594092,0.05267057148466368
2024-01-24 15:00:00,Site_1,17.94,41.64,0.8682,38.0,50.0,-0.24,0.0,0.0264,0,0.8438571130475001,0.11280395388884767,0.04333893306365222
2024-01-18 00:00:00,Site_1,20.87,48.33,0.8065,42.33,50.0,-0.1535,0.0289,0.0488,0,0.8930962281607441,0.07934540099814649,0.027558370841109445
2024-02-25 18:00:00,Site_1,25.47,50.66,0.75,46.72,50.0,-0.0655,0.1822,0.1138,0,0.8702811067689376,0.10369587269536293,0.02602302053569946
2024-01-05 21:00:00,Site_1,44.81,47.93,0.5658,72.14,50.0,0.4428,0.8271,0.5756,2,0.014588038095702655,0.05923667457046897,0.9261752873338283
2024-02-01 18:00:00,Site_1,17.92,39.55,0.9785,46.07,50.0,-0.0786,0.0,0.0043,0,0.9036062144682431,0.07109760840259188,0.025296177129164984
2024-01-11 03:00:00,Site_1,42.09,25.0,0.4806,75.05,50.0,0.5011,0.7363,0.5871,2,0.00200198340818242,0.007862253337304942,0.9901357632545127
2024-02-06 06:00:00,Site_1,23.17,37.27,0.8863,48.1,50.0,-0.0381,0.1056,0.0597,0,0.9953722529149326,0.0036009387819514794,0.0010268083031158995
2024-01-18 15:00:00,Site_1,41.27,59.51,0.5721,81.38,50.0,0.6276,0.7091,0.6162,2,0.02450546701557242,0.08618007263602497,0.8893144603484027
2024-01-20 06:00:00,Site_1,40.22,26.6,0.4508,70.52,50.0,0.4103,0.674,0.5304,2,0.01859264157825686,0.08416590252705884,0.8972414558946844
2024-01-30 00:00:00,Site_1,24.18,47.8,0.9768,43.94,50.0,-0.1213,0.1394,0.0534,0,0.9251064549108763,0.05694645235202908,0.01794709273709466
2024-01-25 09:00:00,Site_1,38.28,71.87,0.8345,50.75,50.0,0.015,0.6094,0.2531,1,0.2053200194159324,0.6536833704729742,0.14099661011109343
2024-01-05 03:00:00,Site_1,19.77,53.63,0.75,45.58,50.0,-0.0885,0.0,0.05,0,0.8656627211594639,0.09979579689551371,0.034541481945022365
2024-01-12 00:00:00,Site_1,21.88,60.05,0.8667,49.96,50.0,-0.0007,0.0627,0.0486,0,0.9693123526408836,0.023687006066881133,0.0070006412922353255
2024-01-06 12:00:00,Site_1,18.09,64.18,0.9908,46.54,50.0,-0.0692,0.0,0.0018,0,0.8984900890232759,0.07483169466362642,0.026678216313097834
2024-02-12 15:00:00,Site_1,24.97,53.66,0.8678,46.1,50.0,-0.078,0.1658,0.0845,0,0.9793523359120955,0.01627797468093729,0.004369689406967386
2024-01-08 15:00:00,Site_1,23.26,51.6,0.9597,50.22,50.0,0.0045,0.1086,0.0481,0,0.9551222018717571,0.034774933454318514,0.010102864673924421
2024-01-20 03:00:00,Site_1,42.23,65.0,0.4752,77.42,50.0,0.5485,0.741,0.6111,2,0.006473614267633407,0.023484139921495856,0.9700422458108708
2024-01-25 21:00:00,Site_1,19.43,57.57,0.9008,52.91,50.0,0.0582,0.0,0.046,0,0.8917077791802968,0.08161637719736824,0.026675843622335035
2024-02-23 15:00:00,Site_1,16.97,61.51,0.916,45.23,50.0,-0.0954,0.0,0.0168,0,0.9208817789856382,0.05861793681536475,0.02050028419899713
2024-02-07 03:00:00,Site_1,29.71,59.89,0.5771,57.44,50.0,0.1488,0.3238,0.2648,1,0.20235229772498806,0.6850079220876173,0.11263978018739476
2024-02-19 06:00:00,Site_1,28.72,53.33,0.8849,44.29,50.0,-0.1142,0.2906,0.1247,0,0.8109148171126648,0.1514881422337473,0.03759704065358799
2024-02-05 00:00:00,Site_1,34.0,67.08,0.79,60.55,50.0,0.2111,0.4667,0.3004,1,0.028679541622377812,0.9482139302243169,0.02310652815330529
2024-02-07 03:00:00,Site_1,25.23,45.96,0.9131,51.94,50.0,0.0389,0.1743,0.0959,0,0.9416735328029227,0.04706769456056646,0.011258772636511054
2024-01-10 03:00:00,Site_1,30.26,56.56,0.8408,44.64,50.0,-0.1071,0.342,0.1515,0,0.687487552772592,0.25487022376149127,0.057642223465916784
2024-02-19 03:00:00,Site_1,31.33,55.06,0.9303,52.65,50.0,0.053,0.3775,0.1699,0,0.49918501221391887,0.42857103721977463,0.07224395056630646
2024-01-13 03:00:00,Site_1,40.39,50.03,0.7369,50.0,50.0,0.0,0.6798,0.2906,1,0.17566568422163012,0.6280467655245252,0.19628755025384467
2024-01-17 03:00:00,Site_1,41.83,66.16,0.6816,62.0,50.0,0.24,0.7278,0.4264,1,0.07448665570623411,0.5271032139263496,0.39841013036741624
2024-01-12 09:00:00,Site_1,34.03,67.26,0.6834,58.67,50.0,0.1734,0.4675,0.305,1,0.015687044066902214,0.9689825750089547,0.01533038092414316
2024-01-07 18:00:00,Site_1,43.1,25.0,0.5349,71.81,50.0,0.4361,0.7701,0.5588,2,0.005246419184119977,0.023113457754666174,0.9716401230612138
2024-01-05 03:00:00,Site_1,47.73,44.02,0.5944,65.46,50.0,0.3092,0.9245,0.5438,2,0.0628097168938734,0.2288876442214159,0.7083026388847107
2024-01-06 00:00:00,Site_1,42.04,46.46,0.4703,70.31,50.0,0.4063,0.7346,0.5459,2,0.011207736287856644,0.04908278758650759,0.9397094761256356
2024-01-27 15:00:00,Site_1,30.24,72.01,0.6081,58.35,50.0,0.1671,0.3413,0.273,1,0.15569452162380462,0.7527840464741546,0.09152143190204062
2024-01-28 03:00:00,Site_1,23.05,64.03,0.8765,50.06,50.0,0.0013,0.1018,0.0609,0,0.9881854131879553,0.009258868845246283,0.0025557179667986666
2024-01-12 03:00:00,Site_1,33.94,68.18,0.7149,59.04,50.0,0.1808,0.4647,0.301,1,0.0077055800840281465,0.9854474089651645,0.006847010950807467
2024-01-04 12:00:00,Site_1,44.34,49.44,0.3657,81.09,50.0,0.6218,0.8113,0.6906,2,0.035650750485391444,0.10224780745484192,0.8621014420597666
2024-01-22 15:00:00,Site_1,34.78,77.07,0.6769,66.77,50.0,0.3354,0.4926,0.388,1,0.043544506411068426,0.8319743655679841,0.12448112802094748
2024-01-28 06:00:00,Site_1,36.54,51.95,0.6726,62.13,50.0,0.2425,0.5514,0.3676,1,0.02649867998357041,0.9070756458847026,0.066425674131727
2024-01-04 00:00:00,Site_1,42.85,27.24,0.7098,69.98,50.0,0.3996,0.7617,0.5045,2,0.05042457638123515,0.2655956631015512,0.6839797605172137
2024-02-22 15:00:00,Site_1,31.02,45.61,0.9118,54.78,50.0,0.0956,0.3674,0.1892,1,0.43507494050349915,0.4934180023377496,0.07150705715875132
2024-01-31 12:00:00,Site_1,30.71,61.25,0.55,56.68,50.0,0.1336,0.357,0.2751,1,0.18249519033875813,0.6915832384566498,0.1259215712045921
2024-01-18 06:00:00,Site_1,27.25,58.64,0.8935,41.9,50.0,-0.1621,0.2418,0.1059,0,0.8582780125003079,0.11029333140798173,0.03142865609171041
2024-01-27 12:00:00,Site_1,27.82,51.74,0.9322,38.3,50.0,-0.2339,0.2605,0.1047,0,0.7865424904078728,0.1613336520985556,0.0521238574935715
2024-01-21 18:00:00,Site_1,33.21,69.55,0.7879,53.4,50.0,0.0681,0.4404,0.2272,1,0.18805868881489657,0.7483671680052796,0.06357414317982388
2024-01-06 06:00:00,Site_1,36.99,46.41,0.421,79.87,50.0,0.5975,0.5665,0.5829,2,0.049809575066547096,0.16378658188522607,0.7864038430482267
2024-01-05 18:00:00,Site_1,42.55,32.12,0.5076,68.19,50.0,0.3638,0.7518,0.5253,2,0.01998629433329162,0.09500874312506674,0.8850049625416415
2024-01-09 06:00:00,Site_1,39.37,40.88,0.5931,75.92,50.0,0.5183,0.6455,0.5406,2,0.020067945440074637,0.09582976153385434,0.8841022930260711
2024-02-04 15:00:00,Site_1,38.82,61.44,0.7007,67.59,50.0,0.3518,0.6272,0.4377,1,0.05598627748067055,0.5676481345297559,0.3763655879895736
2024-01-21 15:00:00,Site_1,47.86,45.52,0.5218,76.18,50.0,0.5236,0.9287,0.6563,2,0.03173369238628632,0.1002213215316086,0.8680449860821052
